LinkID,MediaID,OwnerType,OwnerID,IsPrimary,Include1,Include2,Include3,Include4,SortOrder,RectLeft,RectTop,RectRight,RectBottom,Comments,UTCModDate
6475,634,4,8534,0,0,0,0,0,0,0,0,0,0,,45165.7143338889
6476,899,4,8535,0,0,0,0,0,0,0,0,0,0,,45165.7143338889
6477,956,4,8537,0,0,0,0,0,0,0,0,0,0,,45165.7143339005
6478,957,4,8538,0,0,0,0,0,0,0,0,0,0,,45165.7143339005
6479,958,4,8539,0,0,0,0,0,0,0,0,0,0,,45165.7143339005
6480,959,4,8541,0,0,0,0,0,0,0,0,0,0,,45165.714333912
6481,908,4,8544,0,0,0,0,0,0,0,0,0,0,,45165.714333912
6482,953,4,8545,0,0,0,0,0,0,0,0,0,0,,45165.7143339236
6483,634,4,8546,0,0,0,0,0,0,0,0,0,0,,45165.7143339236
6484,899,4,8547,0,0,0,0,0,0,0,0,0,0,,45165.7143339236
6485,956,4,8549,0,0,0,0,0,0,0,0,0,0,,45165.7143339236
6486,958,4,8550,0,0,0,0,0,0,0,0,0,0,,45165.7143339236
6487,958,4,8554,0,0,0,0,0,0,0,0,0,0,,45165.7143339352
6488,958,4,8555,0,0,0,0,0,0,0,0,0,0,,45165.7143339352
6489,957,4,8556,0,0,0,0,0,0,0,0,0,0,,45165.7143339352
6490,908,4,8557,0,0,0,0,0,0,0,0,0,0,,45165.7143339352
6491,956,4,8558,0,0,0,0,0,0,0,0,0,0,,45165.7143339352
6492,953,4,8559,0,0,0,0,0,0,0,0,0,0,,45165.7143339468
6493,908,4,8562,0,0,0,0,0,0,0,0,0,0,,45165.7143339468
6494,960,4,8563,0,0,0,0,0,0,0,0,0,0,,45165.7143339583
6495,960,2,5816,0,0,0,0,0,0,0,0,0,0,,45165.7143339583
6496,961,4,8564,0,0,0,0,0,0,0,0,0,0,,45165.7143339699
6497,961,2,5817,0,0,0,0,0,0,0,0,0,0,,45165.7143339699
6498,962,4,8565,0,0,0,0,0,0,0,0,0,0,,45165.7143339699
6499,962,2,5818,0,0,0,0,0,0,0,0,0,0,,45165.7143339699
6500,963,4,8566,0,0,0,0,0,0,0,0,0,0,,45165.7143339815
6501,963,2,5819,0,0,0,0,0,0,0,0,0,0,,45165.7143339815
6502,963,4,8567,0,0,0,0,0,0,0,0,0,0,,45165.7143339815
6503,962,4,8568,0,0,0,0,0,0,0,0,0,0,,45165.7143339815
6504,960,4,8569,0,0,0,0,0,0,0,0,0,0,,45165.7143339815
6505,909,4,8570,0,0,0,0,0,0,0,0,0,0,,45165.7143339815
6506,909,2,5821,0,0,0,0,0,0,0,0,0,0,,45165.7143339815
6507,957,4,8571,0,0,0,0,0,0,0,0,0,0,,45165.7143339931
6508,956,4,8572,0,0,0,0,0,0,0,0,0,0,,45165.7143339931
6509,634,4,8573,0,0,0,0,0,0,0,0,0,0,,45165.7143339931
6510,899,4,8574,0,0,0,0,0,0,0,0,0,0,,45165.7143339931
6511,634,4,8575,0,0,0,0,0,0,0,0,0,0,,45165.7143339931
6512,953,4,8576,0,0,0,0,0,0,0,0,0,0,,45165.7143340046
6513,963,0,2742,0,0,0,0,0,0,0,0,0,0,,45165.7143340046
6514,962,0,2742,0,0,0,0,0,0,0,0,0,0,,45165.7143340046
6515,909,0,2742,0,0,0,0,0,0,0,0,0,0,,45165.7143340046
6516,960,0,2742,0,0,0,0,0,0,0,0,0,0,,45165.7143340046
6517,961,0,2742,0,0,0,0,0,0,0,0,0,0,,45165.7143340046
6518,953,4,8577,0,0,0,0,0,0,0,0,0,0,,45165.7143354167
6519,956,4,8579,0,0,0,0,0,0,0,0,0,0,,45165.7143354282
6520,958,4,8580,0,0,0,0,0,0,0,0,0,0,,45165.7143354282
6521,959,4,8582,0,0,0,0,0,0,0,0,0,0,,45165.7143354282
6522,956,4,8585,0,0,0,0,0,0,0,0,0,0,,45165.7143354282
6523,958,4,8586,0,0,0,0,0,0,0,0,0,0,,45165.7143354398
6524,959,4,8587,0,0,0,0,0,0,0,0,0,0,,45165.7143354398
6525,959,4,8589,0,0,0,0,0,0,0,0,0,0,,45165.7143354398
6526,958,4,8590,0,0,0,0,0,0,0,0,0,0,,45165.7143354398
6527,958,4,8591,0,0,0,0,0,0,0,0,0,0,,45165.7143354398
6528,956,4,8592,0,0,0,0,0,0,0,0,0,0,,45165.7143354514
6529,956,4,8593,0,0,0,0,0,0,0,0,0,0,,45165.7143354514
6530,962,4,8594,0,0,0,0,0,0,0,0,0,0,,45165.7143354514
6531,962,2,5834,0,0,0,0,0,0,0,0,0,0,,45165.7143354514
6532,963,4,8595,0,0,0,0,0,0,0,0,0,0,,45165.7143354514
6533,963,2,5835,0,0,0,0,0,0,0,0,0,0,,45165.7143354514
6534,964,4,8596,0,0,0,0,0,0,0,0,0,0,,45165.714335463
6535,964,2,5836,0,0,0,0,0,0,0,0,0,0,,45165.714335463
6536,959,4,8598,0,0,0,0,0,0,0,0,0,0,,45165.714335463
6537,963,0,2743,0,0,0,0,0,0,0,0,0,0,,45165.714335463
6538,962,0,2743,0,0,0,0,0,0,0,0,0,0,,45165.714335463
6539,964,0,2743,0,0,0,0,0,0,0,0,0,0,,45165.714335463
6540,956,4,8599,0,0,0,0,0,0,0,0,0,0,,45165.7143361111
6541,956,4,8600,0,0,0,0,0,0,0,0,0,0,,45165.7143361227
6542,956,4,8601,0,0,0,0,0,0,0,0,0,0,,45165.7143361227
6543,962,4,8602,0,0,0,0,0,0,0,0,0,0,,45165.7143361227
6544,962,2,5840,0,0,0,0,0,0,0,0,0,0,,45165.7143361227
6545,963,4,8603,0,0,0,0,0,0,0,0,0,0,,45165.7143361227
6546,963,2,5841,0,0,0,0,0,0,0,0,0,0,,45165.7143361227
6547,963,0,2744,0,0,0,0,0,0,0,0,0,0,,45165.7143361227
6548,962,0,2744,0,0,0,0,0,0,0,0,0,0,,45165.7143361227
6549,956,4,8604,0,0,0,0,0,0,0,0,0,0,,45165.7143368056
6550,958,4,8605,0,0,0,0,0,0,0,0,0,0,,45165.7143368056
6551,956,4,8606,0,0,0,0,0,0,0,0,0,0,,45165.7143368056
6552,958,4,8607,0,0,0,0,0,0,0,0,0,0,,45165.7143368171
6553,958,4,8608,0,0,0,0,0,0,0,0,0,0,,45165.7143368171
6554,956,4,8609,0,0,0,0,0,0,0,0,0,0,,45165.7143368171
6555,962,4,8610,0,0,0,0,0,0,0,0,0,0,,45165.7143368171
6556,962,2,5845,0,0,0,0,0,0,0,0,0,0,,45165.7143368171
6557,963,4,8611,0,0,0,0,0,0,0,0,0,0,,45165.7143368171
6558,963,2,5846,0,0,0,0,0,0,0,0,0,0,,45165.7143368171
6559,963,0,2745,0,0,0,0,0,0,0,0,0,0,,45165.7143368171
6560,962,0,2745,0,0,0,0,0,0,0,0,0,0,,45165.7143368171
6561,965,4,8619,0,0,0,0,0,0,0,0,0,0,,45165.7143371065
6562,966,0,2746,1,0,0,0,0,0,0,0,0,0,,45165.7143371065
6563,965,0,2746,0,0,0,0,0,0,0,0,0,0,,45165.7143371065
6564,958,4,8621,0,0,0,0,0,0,0,0,0,0,,45165.7143379398
6565,958,4,8622,0,0,0,0,0,0,0,0,0,0,,45165.7143379398
6566,958,4,8623,0,0,0,0,0,0,0,0,0,0,,45165.7143379398
6567,963,4,8624,0,0,0,0,0,0,0,0,0,0,,45165.7143379398
6568,963,2,5852,0,0,0,0,0,0,0,0,0,0,,45165.7143379514
6569,963,0,2748,0,0,0,0,0,0,0,0,0,0,,45165.7143379514
6570,958,4,8625,0,0,0,0,0,0,0,0,0,0,,45165.7143387269
6571,958,4,8626,0,0,0,0,0,0,0,0,0,0,,45165.7143387269
6572,958,4,8627,0,0,0,0,0,0,0,0,0,0,,45165.7143387269
6573,962,4,8628,0,0,0,0,0,0,0,0,0,0,,45165.7143387269
6574,962,2,5855,0,0,0,0,0,0,0,0,0,0,,45165.7143387269
6575,963,4,8629,0,0,0,0,0,0,0,0,0,0,,45165.7143387384
6576,963,2,5856,0,0,0,0,0,0,0,0,0,0,,45165.7143387384
6577,963,0,2749,0,0,0,0,0,0,0,0,0,0,,45165.7143387384
6578,962,0,2749,0,0,0,0,0,0,0,0,0,0,,45165.7143387384
6579,959,4,8630,0,0,0,0,0,0,0,0,0,0,,45165.7143390046
6580,897,4,8631,0,0,0,0,0,0,0,0,0,0,,45165.714339294
6581,736,4,8632,0,0,0,0,0,0,0,0,0,0,,45165.7143399537
6582,736,4,8633,0,0,0,0,0,0,0,0,0,0,,45165.7143399537
6583,531,4,8636,0,0,0,0,0,0,0,0,0,0,,45165.7143402315
6584,531,4,8646,0,0,0,0,0,0,0,0,0,0,,45165.7143406829
6585,531,4,8647,0,0,0,0,0,0,0,0,0,0,,45165.7143406944
6586,560,4,8648,0,0,0,0,0,0,0,0,0,0,,45165.7143418403
6587,561,4,8649,0,0,0,0,0,0,0,0,0,0,,45165.7143418403
6588,967,4,8652,0,0,0,0,0,0,0,0,0,0,,45165.7143418519
6589,560,4,8654,0,0,0,0,0,0,0,0,0,0,,45165.7143418519
6590,561,4,8655,0,0,0,0,0,0,0,0,0,0,,45165.7143418519
6591,560,4,8656,0,0,0,0,0,0,0,0,0,0,,45165.7143418634
6592,560,4,8660,0,0,0,0,0,0,0,0,0,0,,45165.714341875
6593,561,4,8661,0,0,0,0,0,0,0,0,0,0,,45165.714341875
6594,968,0,2758,1,0,0,0,0,0,0,0,0,0,,45165.714341875
6595,574,0,2758,0,0,0,0,0,0,0,0,0,0,,45165.714341875
6596,560,4,8663,0,0,0,0,0,0,0,0,0,0,,45165.7143426157
6597,562,4,8664,0,0,0,0,0,0,0,0,0,0,,45165.7143426157
6598,560,4,8665,0,0,0,0,0,0,0,0,0,0,,45165.7143426157
6599,562,4,8666,0,0,0,0,0,0,0,0,0,0,,45165.7143426273
6600,560,4,8667,0,0,0,0,0,0,0,0,0,0,,45165.7143426273
6601,562,4,8668,0,0,0,0,0,0,0,0,0,0,,45165.7143426273
6602,562,4,8669,0,0,0,0,0,0,0,0,0,0,,45165.7143426273
6603,560,4,8670,0,0,0,0,0,0,0,0,0,0,,45165.7143426273
6604,969,4,8671,0,0,0,0,0,0,0,0,0,0,,45165.7143426389
6605,969,2,5878,0,0,0,0,0,0,0,0,0,0,,45165.7143426389
6606,969,0,2759,0,0,0,0,0,0,0,0,0,0,,45165.7143426389
6607,560,4,8672,0,0,0,0,0,0,0,0,0,0,,45165.7143434144
6608,563,4,8673,0,0,0,0,0,0,0,0,0,0,,45165.7143434144
6609,560,4,8675,0,0,0,0,0,0,0,0,0,0,,45165.7143434144
6610,563,4,8676,0,0,0,0,0,0,0,0,0,0,,45165.7143434259
6611,563,4,8679,0,0,0,0,0,0,0,0,0,0,,45165.7143434259
6612,560,4,8681,0,0,0,0,0,0,0,0,0,0,,45165.7143434375
6613,560,4,8683,0,0,0,0,0,0,0,0,0,0,,45165.7143434375
6614,560,4,8684,0,0,0,0,0,0,0,0,0,0,,45165.7143447222
6615,970,4,8685,0,0,0,0,0,0,0,0,0,0,,45165.7143447222
6616,971,4,8686,0,0,0,0,0,0,0,0,0,0,,45165.7143447338
6617,972,4,8688,0,0,0,0,0,0,0,0,0,0,,45165.7143447338
6618,973,4,8690,0,0,0,0,0,0,0,0,0,0,,45165.7143447454
6619,974,4,8691,0,0,0,0,0,0,0,0,0,0,,45165.7143447454
6620,571,4,8692,0,0,0,0,0,0,0,0,0,0,,45165.7143447454
6621,560,4,8694,0,0,0,0,0,0,0,0,0,0,,45165.7143447454
6622,972,4,8695,0,0,0,0,0,0,0,0,0,0,,45165.7143447569
6623,973,4,8697,0,0,0,0,0,0,0,0,0,0,,45165.7143447569
6624,974,4,8698,0,0,0,0,0,0,0,0,0,0,,45165.7143447569
6625,571,4,8699,0,0,0,0,0,0,0,0,0,0,,45165.7143447569
6626,571,4,8701,0,0,0,0,0,0,0,0,0,0,,45165.7143447569
6627,974,4,8702,0,0,0,0,0,0,0,0,0,0,,45165.7143447685
6628,973,4,8703,0,0,0,0,0,0,0,0,0,0,,45165.7143447685
6629,972,4,8706,0,0,0,0,0,0,0,0,0,0,,45165.7143447685
6630,560,4,8707,0,0,0,0,0,0,0,0,0,0,,45165.7143447685
6631,970,4,8709,0,0,0,0,0,0,0,0,0,0,,45165.7143447801
6632,574,0,2761,0,0,0,0,0,0,0,0,0,0,,45165.7143447801
6633,560,4,8710,0,0,0,0,0,0,0,0,0,0,,45165.7143465278
6634,565,4,8712,0,0,0,0,0,0,0,0,0,0,,45165.7143465394
6635,975,4,8713,0,0,0,0,0,0,0,0,0,0,,45165.7143465509
6636,976,4,8714,0,0,0,0,0,0,0,0,0,0,,45165.7143465509
6637,977,4,8715,0,0,0,0,0,0,0,0,0,0,,45165.7143465625
6638,566,4,8716,0,0,0,0,0,0,0,0,0,0,,45165.7143465625
6639,570,4,8717,0,0,0,0,0,0,0,0,0,0,,45165.7143465625
6640,978,4,8719,0,0,0,0,0,0,0,0,0,0,,45165.7143465741
6641,979,4,8720,0,0,0,0,0,0,0,0,0,0,,45165.7143465856
6642,980,4,8721,0,0,0,0,0,0,0,0,0,0,,45165.7143465972
6643,974,4,8722,0,0,0,0,0,0,0,0,0,0,,45165.7143465972
6644,560,4,8723,0,0,0,0,0,0,0,0,0,0,,45165.7143466088
6645,565,4,8725,0,0,0,0,0,0,0,0,0,0,,45165.7143466088
6646,975,4,8726,0,0,0,0,0,0,0,0,0,0,,45165.7143466088
6647,566,4,8727,0,0,0,0,0,0,0,0,0,0,,45165.7143466088
6648,570,4,8728,0,0,0,0,0,0,0,0,0,0,,45165.7143466204
6649,978,4,8730,0,0,0,0,0,0,0,0,0,0,,45165.7143466204
6650,980,4,8731,0,0,0,0,0,0,0,0,0,0,,45165.7143466204
6651,974,4,8733,0,0,0,0,0,0,0,0,0,0,,45165.7143466319
6652,974,4,8735,0,0,0,0,0,0,0,0,0,0,,45165.7143466435
6653,975,4,8736,0,0,0,0,0,0,0,0,0,0,,45165.7143466435
6654,978,4,8737,0,0,0,0,0,0,0,0,0,0,,45165.7143466435
6655,978,4,8739,0,0,0,0,0,0,0,0,0,0,,45165.7143466551
6656,976,4,8741,0,0,0,0,0,0,0,0,0,0,,45165.7143466551
6657,566,4,8746,0,0,0,0,0,0,0,0,0,0,,45165.7143466667
6658,975,4,8747,0,0,0,0,0,0,0,0,0,0,,45165.7143466667
6659,560,4,8750,0,0,0,0,0,0,0,0,0,0,,45165.7143466782
6660,570,4,8751,0,0,0,0,0,0,0,0,0,0,,45165.7143466782
6661,565,4,8753,0,0,0,0,0,0,0,0,0,0,,45165.7143466898
6662,981,0,2762,0,0,0,0,0,0,0,0,0,0,,45165.7143466898
6663,574,0,2762,0,0,0,0,0,0,0,0,0,0,,45165.7143466898
6664,982,0,2762,0,0,0,0,0,0,0,0,0,0,,45165.7143466898
6665,560,4,8755,0,0,0,0,0,0,0,0,0,0,,45165.7143483565
6666,567,4,8757,0,0,0,0,0,0,0,0,0,0,,45165.7143483565
6667,983,4,8758,0,0,0,0,0,0,0,0,0,0,,45165.7143483565
6668,984,4,8759,0,0,0,0,0,0,0,0,0,0,,45165.7143483681
6669,985,4,8760,0,0,0,0,0,0,0,0,0,0,,45165.7143483681
6670,560,4,8762,0,0,0,0,0,0,0,0,0,0,,45165.7143483681
6671,567,4,8764,0,0,0,0,0,0,0,0,0,0,,45165.7143483796
6672,984,4,8765,0,0,0,0,0,0,0,0,0,0,,45165.7143483796
6673,985,4,8766,0,0,0,0,0,0,0,0,0,0,,45165.7143483796
6674,985,4,8770,0,0,0,0,0,0,0,0,0,0,,45165.7143483912
6675,984,4,8771,0,0,0,0,0,0,0,0,0,0,,45165.7143483912
6676,567,4,8773,0,0,0,0,0,0,0,0,0,0,,45165.7143483912
6677,984,4,8775,0,0,0,0,0,0,0,0,0,0,,45165.7143484028
6678,560,4,8776,0,0,0,0,0,0,0,0,0,0,,45165.7143484028
6679,986,0,2763,0,0,0,0,0,0,0,0,0,0,,45165.7143484028
6680,987,0,2763,1,0,0,0,0,0,0,0,0,0,,45165.7143484144
6681,574,0,2763,0,0,0,0,0,0,0,0,0,0,,45165.7143484144
6682,988,4,8780,0,0,0,0,0,0,0,0,0,0,,45165.7143489236
6683,988,4,8787,0,0,0,0,0,0,0,0,0,0,,45165.7143494097
6684,466,4,8792,0,0,0,0,0,0,0,0,0,0,,45165.7143496991
6685,466,4,8793,0,0,0,0,0,0,0,0,0,0,,45165.7143496991
6686,466,4,8794,0,0,0,0,0,0,0,0,0,0,,45165.7143496991
6687,466,4,8795,0,0,0,0,0,0,0,0,0,0,,45165.7143496991
6688,466,4,8796,0,0,0,0,0,0,0,0,0,0,,45165.714350162
6689,467,4,8799,0,0,0,0,0,0,0,0,0,0,,45165.714350162
6690,466,4,8800,0,0,0,0,0,0,0,0,0,0,,45165.7143501736
6691,467,4,8803,0,0,0,0,0,0,0,0,0,0,,45165.7143501736
6692,466,4,8806,0,0,0,0,0,0,0,0,0,0,,45165.7143501968
6693,466,4,8807,0,0,0,0,0,0,0,0,0,0,,45165.7143501968
6694,989,4,8808,0,0,0,0,0,0,0,0,0,0,,45165.7143504861
6695,989,4,8809,0,0,0,0,0,0,0,0,0,0,,45165.7143504861
6696,989,4,8810,0,0,0,0,0,0,0,0,0,0,,45165.7143504861
6697,989,4,8811,0,0,0,0,0,0,0,0,0,0,,45165.7143504861
6698,466,4,8812,0,0,0,0,0,0,0,0,0,0,,45165.7143507639
6699,466,4,8813,0,0,0,0,0,0,0,0,0,0,,45165.7143507639
6700,466,4,8814,0,0,0,0,0,0,0,0,0,0,,45165.7143507755
6701,466,4,8815,0,0,0,0,0,0,0,0,0,0,,45165.7143510417
6702,466,4,8816,0,0,0,0,0,0,0,0,0,0,,45165.7143510532
6703,466,4,8817,0,0,0,0,0,0,0,0,0,0,,45165.7143510532
6704,466,4,8818,0,0,0,0,0,0,0,0,0,0,,45165.7143510532
6705,467,4,8820,0,0,0,0,0,0,0,0,0,0,,45165.7143512963
6706,467,4,8822,0,0,0,0,0,0,0,0,0,0,,45165.7143512963
6707,990,4,8829,0,0,0,0,0,0,0,0,0,0,,45165.7143531597
6708,570,4,8830,0,0,0,0,0,0,0,0,0,0,,45165.7143531597
6709,979,4,8831,0,0,0,0,0,0,0,0,0,0,,45165.7143531597
6710,565,4,8832,0,0,0,0,0,0,0,0,0,0,,45165.7143531597
6711,977,4,8833,0,0,0,0,0,0,0,0,0,0,,45165.7143531597
6712,565,4,8835,0,0,0,0,0,0,0,0,0,0,,45165.7143531713
6713,990,4,8837,0,0,0,0,0,0,0,0,0,0,,45165.7143531713
6714,570,4,8838,0,0,0,0,0,0,0,0,0,0,,45165.7143531713
6715,570,4,8839,0,0,0,0,0,0,0,0,0,0,,45165.7143531713
6716,990,4,8840,0,0,0,0,0,0,0,0,0,0,,45165.7143531829
6717,565,4,8843,0,0,0,0,0,0,0,0,0,0,,45165.7143531829
6718,565,4,8844,0,0,0,0,0,0,0,0,0,0,,45165.7143536343
6719,565,4,8845,0,0,0,0,0,0,0,0,0,0,,45165.7143536458
6720,565,4,8846,0,0,0,0,0,0,0,0,0,0,,45165.7143536458
6721,565,4,8847,0,0,0,0,0,0,0,0,0,0,,45165.7143541204
6722,565,4,8848,0,0,0,0,0,0,0,0,0,0,,45165.7143541204
6723,565,4,8849,0,0,0,0,0,0,0,0,0,0,,45165.7143541319
6724,975,4,8850,0,0,0,0,0,0,0,0,0,0,,45165.7143548032
6725,570,4,8851,0,0,0,0,0,0,0,0,0,0,,45165.7143548032
6726,978,4,8852,0,0,0,0,0,0,0,0,0,0,,45165.7143548148
6727,975,4,8853,0,0,0,0,0,0,0,0,0,0,,45165.7143548148
6728,570,4,8854,0,0,0,0,0,0,0,0,0,0,,45165.7143548148
6729,978,4,8855,0,0,0,0,0,0,0,0,0,0,,45165.7143548148
6730,978,4,8856,0,0,0,0,0,0,0,0,0,0,,45165.7143548148
6731,570,4,8857,0,0,0,0,0,0,0,0,0,0,,45165.7143548148
6732,975,4,8858,0,0,0,0,0,0,0,0,0,0,,45165.7143548148
6733,975,4,8859,0,0,0,0,0,0,0,0,0,0,,45165.7143554861
6734,978,4,8860,0,0,0,0,0,0,0,0,0,0,,45165.7143554977
6735,979,4,8861,0,0,0,0,0,0,0,0,0,0,,45165.7143554977
6736,975,4,8862,0,0,0,0,0,0,0,0,0,0,,45165.7143554977
6737,978,4,8863,0,0,0,0,0,0,0,0,0,0,,45165.7143554977
6738,979,4,8864,0,0,0,0,0,0,0,0,0,0,,45165.7143554977
6739,978,4,8865,0,0,0,0,0,0,0,0,0,0,,45165.7143554977
6740,975,4,8866,0,0,0,0,0,0,0,0,0,0,,45165.7143555093
6741,983,4,8867,0,0,0,0,0,0,0,0,0,0,,45165.7143565972
6742,985,4,8868,0,0,0,0,0,0,0,0,0,0,,45165.7143565972
6743,985,4,8873,0,0,0,0,0,0,0,0,0,0,,45165.7143566204
6744,985,4,8876,0,0,0,0,0,0,0,0,0,0,,45165.7143566204
6745,986,0,2781,0,0,0,0,0,0,0,0,0,0,,45165.7143566319
6746,984,4,8882,0,0,0,0,0,0,0,0,0,0,,45165.7143570718
6747,984,4,8883,0,0,0,0,0,0,0,0,0,0,,45165.7143570718
6748,984,4,8884,0,0,0,0,0,0,0,0,0,0,,45165.7143570833
6749,984,4,8885,0,0,0,0,0,0,0,0,0,0,,45165.7143575694
6750,984,4,8886,0,0,0,0,0,0,0,0,0,0,,45165.714357581
6751,984,4,8887,0,0,0,0,0,0,0,0,0,0,,45165.714357581
6752,984,4,8888,0,0,0,0,0,0,0,0,0,0,,45165.7143580324
6753,984,4,8889,0,0,0,0,0,0,0,0,0,0,,45165.7143580324
6754,984,4,8890,0,0,0,0,0,0,0,0,0,0,,45165.7143580324
6755,985,4,8891,0,0,0,0,0,0,0,0,0,0,,45165.7143585185
6756,985,4,8892,0,0,0,0,0,0,0,0,0,0,,45165.7143585301
6757,985,4,8893,0,0,0,0,0,0,0,0,0,0,,45165.7143585301
6758,984,4,8894,0,0,0,0,0,0,0,0,0,0,,45165.7143585301
6759,985,4,8895,0,0,0,0,0,0,0,0,0,0,,45165.7143589815
6760,985,4,8896,0,0,0,0,0,0,0,0,0,0,,45165.7143589931
6761,985,4,8897,0,0,0,0,0,0,0,0,0,0,,45165.7143589931
6762,984,4,8898,0,0,0,0,0,0,0,0,0,0,,45165.7143589931
6763,985,4,8899,0,0,0,0,0,0,0,0,0,0,,45165.7143594444
6764,985,4,8900,0,0,0,0,0,0,0,0,0,0,,45165.7143594444
6765,985,4,8901,0,0,0,0,0,0,0,0,0,0,,45165.7143594444
6766,984,4,8902,0,0,0,0,0,0,0,0,0,0,,45165.7143594444
6767,970,4,8903,0,0,0,0,0,0,0,0,0,0,,45165.7143602662
6768,971,4,8904,0,0,0,0,0,0,0,0,0,0,,45165.7143602662
6769,991,4,8905,0,0,0,0,0,0,0,0,0,0,,45165.7143602778
6770,973,4,8908,0,0,0,0,0,0,0,0,0,0,,45165.7143602778
6771,991,4,8909,0,0,0,0,0,0,0,0,0,0,,45165.7143602778
6772,973,4,8911,0,0,0,0,0,0,0,0,0,0,,45165.7143602893
6773,973,4,8912,0,0,0,0,0,0,0,0,0,0,,45165.7143602893
6774,991,4,8915,0,0,0,0,0,0,0,0,0,0,,45165.7143603009
6775,991,4,8916,0,0,0,0,0,0,0,0,0,0,,45165.7143603009
6776,991,4,8917,0,0,0,0,0,0,0,0,0,0,,45165.7143608218
6777,973,4,8920,0,0,0,0,0,0,0,0,0,0,,45165.7143608218
6778,991,4,8921,0,0,0,0,0,0,0,0,0,0,,45165.7143608218
6779,973,4,8924,0,0,0,0,0,0,0,0,0,0,,45165.7143608333
6780,973,4,8925,0,0,0,0,0,0,0,0,0,0,,45165.7143608333
6781,991,4,8929,0,0,0,0,0,0,0,0,0,0,,45165.7143608449
6782,967,4,8930,0,0,0,0,0,0,0,0,0,0,,45165.7143613657
6783,568,4,8931,0,0,0,0,0,0,0,0,0,0,,45165.7143620255
6784,568,4,8933,0,0,0,0,0,0,0,0,0,0,,45165.7143620255
6785,568,4,8937,0,0,0,0,0,0,0,0,0,0,,45165.714362037
6786,568,4,8939,0,0,0,0,0,0,0,0,0,0,,45165.714362037
6787,574,0,2792,0,0,0,0,0,0,0,0,0,0,,45165.714362037
6788,568,4,8940,0,0,0,0,0,0,0,0,0,0,,45165.7143629167
6789,569,4,8942,0,0,0,0,0,0,0,0,0,0,,45165.7143629167
6790,568,4,8943,0,0,0,0,0,0,0,0,0,0,,45165.7143629167
6791,569,4,8945,0,0,0,0,0,0,0,0,0,0,,45165.7143629167
6792,569,4,8947,0,0,0,0,0,0,0,0,0,0,,45165.7143629282
6793,568,4,8949,0,0,0,0,0,0,0,0,0,0,,45165.7143629282
6794,574,0,2793,0,0,0,0,0,0,0,0,0,0,,45165.7143629282
6795,990,4,8951,0,0,0,0,0,0,0,0,0,0,,45165.7143633565
6796,990,4,8952,0,0,0,0,0,0,0,0,0,0,,45165.7143633681
6797,990,4,8953,0,0,0,0,0,0,0,0,0,0,,45165.7143633681
6798,990,4,8954,0,0,0,0,0,0,0,0,0,0,,45165.7143633681
6799,570,4,8955,0,0,0,0,0,0,0,0,0,0,,45165.714365706
6800,980,4,8956,0,0,0,0,0,0,0,0,0,0,,45165.714365706
6801,570,4,8957,0,0,0,0,0,0,0,0,0,0,,45165.714365706
6802,980,4,8958,0,0,0,0,0,0,0,0,0,0,,45165.7143657176
6803,980,4,8959,0,0,0,0,0,0,0,0,0,0,,45165.7143657176
6804,570,4,8960,0,0,0,0,0,0,0,0,0,0,,45165.7143657176
6805,570,4,8961,0,0,0,0,0,0,0,0,0,0,,45165.7143661574
6806,570,4,8962,0,0,0,0,0,0,0,0,0,0,,45165.7143661574
6807,570,4,8963,0,0,0,0,0,0,0,0,0,0,,45165.7143661574
6808,979,4,8964,0,0,0,0,0,0,0,0,0,0,,45165.7143664931
6809,978,4,8965,0,0,0,0,0,0,0,0,0,0,,45165.7143664931
6810,979,4,8966,0,0,0,0,0,0,0,0,0,0,,45165.7143664931
6811,978,4,8967,0,0,0,0,0,0,0,0,0,0,,45165.7143665046
6812,978,4,8968,0,0,0,0,0,0,0,0,0,0,,45165.7143665046
6813,978,4,8969,0,0,0,0,0,0,0,0,0,0,,45165.7143667245
6814,978,4,8970,0,0,0,0,0,0,0,0,0,0,,45165.7143667245
6815,978,4,8971,0,0,0,0,0,0,0,0,0,0,,45165.7143667245
6816,728,4,8972,0,0,0,0,0,0,0,0,0,0,,45165.714366956
6817,728,4,8974,0,0,0,0,0,0,0,0,0,0,,45165.714366956
6818,490,4,8977,0,0,0,0,0,0,0,0,0,0,,45165.7143673611
6819,490,4,8978,0,0,0,0,0,0,0,0,0,0,,45165.7143673611
6820,988,4,8992,0,0,0,0,0,0,0,0,0,0,,45165.7143687384
6821,988,4,8996,0,0,0,0,0,0,0,0,0,0,,45165.71436875
6822,988,4,8999,0,0,0,0,0,0,0,0,0,0,,45165.7143687616
6823,988,4,9001,0,0,0,0,0,0,0,0,0,0,,45165.7143690972
6824,988,4,9003,0,0,0,0,0,0,0,0,0,0,,45165.7143691088
6825,483,4,9011,0,0,0,0,0,0,0,0,0,0,,45165.7143707407
6826,992,4,9014,0,0,0,0,0,0,0,0,0,0,,45165.7143707523
6827,993,4,9015,0,0,0,0,0,0,0,0,0,0,,45165.7143707639
6828,994,4,9016,0,0,0,0,0,0,0,0,0,0,,45165.7143707639
6829,995,4,9018,0,0,0,0,0,0,0,0,0,0,,45165.7143707639
6830,483,4,9020,0,0,0,0,0,0,0,0,0,0,,45165.7143707755
6831,993,4,9021,0,0,0,0,0,0,0,0,0,0,,45165.7143707755
