LinkID,LinkType,rmID,anID,Modified,anVersion,anDate,Status,UTCModDate
6539,4,3805,44150194:60525,0,,0.0,0,45165.7137666319
6540,11,490,TH-1942-22438-749-9,0,,0.0,0,45165.7137666319
6541,4,3806,1500675736:61378,0,,0.0,0,45165.7137666319
6542,4,3807,43351483:7667,0,,0.0,0,45165.7137666319
6543,4,3808,39757867:7602,0,,0.0,0,45165.7137666319
6544,4,3809,72994696:6224,0,,0.0,0,45165.7137666319
6545,4,3810,4343484:2541,0,,0.0,0,45165.7137666319
6546,4,3811,43351483:7667,0,,0.0,0,45165.7137666319
6547,4,3812,241589745055:9000:68081704,0,,0.0,0,45165.7137666319
6548,4,3813,6346866:70559,0,,0.0,0,45165.7137666319
6549,4,3814,144822802:7884,0,,0.0,0,45165.7137666319
6550,4,3815,33403834:6061,0,,0.0,0,45165.7137666319
6551,4,3816,44150194:60525,0,,0.0,0,45165.7137666319
6552,4,3817,241589745055:9000:68081704,0,,0.0,0,45165.7137666319
6553,4,3818,6346866:70559,0,,0.0,0,45165.7137666319
6554,4,3819,44150194:60525,0,,0.0,0,45165.7137666319
6555,4,3820,6346866:70559,0,,0.0,0,45165.7137666319
6556,4,3821,44150194:60525,0,,0.0,0,45165.7137666319
6557,4,3822,33403834:6061,0,,0.0,0,45165.7137666319
6558,4,3823,144822802:7884,0,,0.0,0,45165.7137666319
6559,4,3824,43351483:7667,0,,0.0,0,45165.7137666319
6560,4,3825,43351483:7667,0,,0.0,0,45165.7137666319
6561,4,3826,241589745055:9000:68081704,0,,0.0,0,45165.7137666319
6562,4,3827,43351483:7667,0,,0.0,0,45165.7137666319
6563,4,3828,72994696:6224,0,,0.0,0,45165.7137666319
6564,4,3829,39757867:7602,0,,0.0,0,45165.7137666319
6565,0,2246,38182557739:1030:68081704,0,7DAA4D1731615A2B7648B38561AAC1C9,0.0,0,45165.7137666319
6566,4,3830,39757868:7602,0,,0.0,0,45165.7137689931
6567,4,3831,4343484:2541,0,,0.0,0,45165.7137689931
6568,4,3832,904280342:61378,0,,0.0,0,45165.7137689931
6569,4,3833,65242201:60525,0,,0.0,0,45165.7137689931
6570,4,3834,39757868:7602,0,,0.0,0,45165.7137689931
6571,4,3835,4343484:2541,0,,0.0,0,45165.7137689931
6572,4,3836,904280342:61378,0,,0.0,0,45165.7137689931
6573,4,3837,65242201:60525,0,,0.0,0,45165.7137689931
6574,4,3838,65242201:60525,0,,0.0,0,45165.7137689931
6575,4,3839,65242201:60525,0,,0.0,0,45165.7137689931
6576,4,3840,39757868:7602,0,,0.0,0,45165.7137689931
6577,0,2247,38182557741:1030:68081704,0,6BC9000672A0DA5144408ED9CBB58A7D,0.0,0,45165.7137689931
6578,4,3841,39757869:7602,0,,0.0,0,45165.713771169
6579,4,3842,144822803:7884,0,,0.0,0,45165.713771169
6580,11,491,M-T0627-03061-00686,0,,0.0,0,45165.713771169
6581,4,3843,31138435:2442,0,,0.0,0,45165.713771169
6582,4,3844,900675736:61378,0,,0.0,0,45165.713771169
6583,4,3845,39757869:7602,0,,0.0,0,45165.713771169
6584,4,3846,144822803:7884,0,,0.0,0,45165.713771169
6585,4,3847,31138435:2442,0,,0.0,0,45165.713771169
6586,4,3848,900675736:61378,0,,0.0,0,45165.713771169
6587,4,3849,31138435:2442,0,,0.0,0,45165.713771169
6588,4,3850,31138435:2442,0,,0.0,0,45165.713771169
6589,4,3851,144822803:7884,0,,0.0,0,45165.713771169
6590,4,3852,39757869:7602,0,,0.0,0,45165.713771169
6591,0,2248,38182557742:1030:68081704,0,B29646684B05439AF4C22D700F366236,0.0,0,45165.713771169
6592,4,3853,18769440:6742,0,,0.0,0,45165.7137733449
6593,4,3854,241596974352:9000:68081704,0,,0.0,0,45165.7137733449
6594,4,3855,452695:70510,0,,0.0,0,45165.7137733449
6595,4,3856,6168773:7884,0,,0.0,0,45165.7137733449
6596,4,3857,15436557:7602,0,,0.0,0,45165.7137733449
6597,4,3858,41484100:7163,0,,0.0,0,45165.7137733449
6598,4,3859,563307:7834,0,,0.0,0,45165.7137733449
6599,4,3860,41484100:7163,0,,0.0,0,45165.7137733449
6600,4,3861,18769440:6742,0,,0.0,0,45165.7137733449
6601,4,3862,452695:70510,0,,0.0,0,45165.7137733449
6602,4,3863,563307:7834,0,,0.0,0,45165.7137733449
6603,4,3864,6168773:7884,0,,0.0,0,45165.7137733449
6604,4,3865,15436557:7602,0,,0.0,0,45165.7137733449
6605,4,3866,41484100:7163,0,,0.0,0,45165.7137733449
6606,4,3867,15436557:7602,0,,0.0,0,45165.7137733449
6607,4,3868,15436557:7602,0,,0.0,0,45165.7137733449
6608,4,3869,6168773:7884,0,,0.0,0,45165.7137733449
6609,4,3870,452695:70510,0,,0.0,0,45165.7137733449
6610,4,3871,563307:7834,0,,0.0,0,45165.7137733449
6611,4,3872,452695:70510,0,,0.0,0,45165.7137733449
6612,4,3873,18769440:6742,0,,0.0,0,45165.7137733449
6613,0,2249,38183537302:1030:68081704,0,D02F229B8F48077185081EA57CE75590,0.0,0,45165.7137733449
6614,4,3874,1043695752:7488,0,,0.0,0,45165.713776412
6615,4,3875,1478064:7485,0,,0.0,0,45165.713776412
6616,4,3876,2411:7667,0,,0.0,0,45165.713776412
6617,4,3877,1670891:8054,0,,0.0,0,45165.713776412
6618,11,492,4263298_00134,0,,0.0,0,45165.713776412
6619,4,3878,41410407:7163,0,,0.0,0,45165.713776412
6620,4,3879,2595123:5769,0,,0.0,0,45165.713776412
6621,4,3880,5892044:9870,0,,0.0,0,45165.713776412
6622,4,3881,23041375:9866,0,,0.0,0,45165.713776412
6623,4,3882,11291740:9866,0,,0.0,0,45165.713776412
6624,4,3883,755018471:60716,0,,0.0,0,45165.713776412
6625,4,3884,482493:9866,0,,0.0,0,45165.713776412
6626,4,3885,103598387:9866,0,,0.0,0,45165.713776412
6627,4,3886,1043695752:7488,0,,0.0,0,45165.713776412
6628,4,3887,1478064:7485,0,,0.0,0,45165.713776412
6629,4,3888,2411:7667,0,,0.0,0,45165.713776412
6630,4,3889,1670891:8054,0,,0.0,0,45165.713776412
6631,4,3890,41410407:7163,0,,0.0,0,45165.713776412
6632,4,3891,2595123:5769,0,,0.0,0,45165.713776412
6633,4,3892,23041375:9866,0,,0.0,0,45165.713776412
6634,4,3893,23041375:9866,0,,0.0,0,45165.713776412
6635,4,3894,41410407:7163,0,,0.0,0,45165.7137765972
6636,4,3895,2411:7667,0,,0.0,0,45165.7137765972
6637,4,3896,1670891:8054,0,,0.0,0,45165.7137765972
6638,4,3897,1478064:7485,0,,0.0,0,45165.7137765972
6639,4,3898,1478064:7485,0,,0.0,0,45165.7137765972
6640,4,3899,1478064:7485,0,,0.0,0,45165.7137765972
6641,4,3900,1043695752:7488,0,,0.0,0,45165.7137765972
6642,4,3901,1478064:7485,0,,0.0,0,45165.7137765972
6643,4,3902,1043695752:7488,0,,0.0,0,45165.7137765972
6644,11,493,64E598A147AC4DF680D62BA05054CB6F,0,,0.0,0,45165.7137765972
6645,0,2250,38187213700:1030:68081704,0,16DC3172FC03854FE34B8EF5BCD761C1,0.0,0,45165.7137765972
6646,4,3903,1043695753:7488,0,,0.0,0,45165.7137789468
6647,4,3904,5892043:9870,0,,0.0,0,45165.7137789468
6648,4,3905,605018471:60716,0,,0.0,0,45165.7137789468
6649,4,3906,482489:9866,0,,0.0,0,45165.7137789468
6650,4,3907,11291746:9866,0,,0.0,0,45165.7137789468
6651,4,3908,103598385:9866,0,,0.0,0,45165.7137789468
6652,4,3909,1043695753:7488,0,,0.0,0,45165.7137789468
6653,4,3910,1043695753:7488,0,,0.0,0,45165.7137791319
6654,4,3911,1043695753:7488,0,,0.0,0,45165.7137791319
6655,0,2251,38187213875:1030:68081704,0,2599D3C219AFA70C57AAB5B9411EEE20,0.0,0,45165.7137791319
6656,11,494,10773791,0,,0.0,0,45165.7137814931
6657,4,3912,548015572:2469,0,,0.0,0,45165.7137814931
6658,4,3913,27267:5059,0,,0.0,0,45165.7137814931
6659,4,3914,459256:70510,0,,0.0,0,45165.7137814931
6660,11,495,4118577_00270,0,,0.0,0,45165.7137814931
6661,4,3915,12979821:7602,0,,0.0,0,45165.7137814931
6662,4,3916,2513930:7486,0,,0.0,0,45165.7137814931
6663,11,496,4584671_00798,0,,0.0,0,45165.7137814931
6664,4,3917,118104987:6224,0,,0.0,0,45165.7137814931
6665,11,497,31111_4328234-00989,0,,0.0,0,45165.7137814931
6666,4,3918,6198290:7884,0,,0.0,0,45165.7137814931
6667,4,3919,459256:70510,0,,0.0,0,45165.7137814931
6668,4,3920,12979821:7602,0,,0.0,0,45165.7137814931
6669,4,3921,118104987:6224,0,,0.0,0,45165.7137814931
6670,4,3922,241690261721:9000:68081704,0,,0.0,0,45165.7137814931
6671,4,3923,6198290:7884,0,,0.0,0,45165.7137814931
6672,4,3924,6198290:7884,0,,0.0,0,45165.7137814931
6673,4,3925,6198290:7884,0,,0.0,0,45165.7137814931
6674,4,3926,241690268719:9000:68081704,0,,0.0,0,45165.7137816782
6675,4,3927,241636074769:9000:68081704,0,,0.0,0,45165.7137816782
6676,4,3928,2513930:7486,0,,0.0,0,45165.7137816782
6677,4,3929,118104987:6224,0,,0.0,0,45165.7137816782
6678,4,3930,241690261721:9000:68081704,0,,0.0,0,45165.7137816782
6679,4,3931,118104987:6224,0,,0.0,0,45165.7137816782
6680,4,3932,12979821:7602,0,,0.0,0,45165.7137816782
6681,4,3933,459256:70510,0,,0.0,0,45165.7137816782
6682,4,3934,459256:70510,0,,0.0,0,45165.7137816782
6683,11,498,3CBC413EDD9A48B2A4CA9BF2DBD47A9A,0,,0.0,0,45165.7137816782
6684,4,3935,241633070666:9000:68081704,0,,0.0,0,45165.7137816782
6685,11,499,23FD28BF17B94BADB85E278626582006,0,,0.0,0,45165.7137816782
6686,0,2252,38188263420:1030:68081704,0,88A8E5C4558AEC87F948497C20693DFE,0.0,0,45165.7137816782
6687,4,3936,2513932:7486,0,,0.0,0,45165.7137839468
6688,11,500,31111_4328234-00964,0,,0.0,0,45165.7137839468
6689,4,3937,6197965:7884,0,,0.0,0,45165.7137839468
6690,4,3938,18919560:9866,0,,0.0,0,45165.7137839468
6691,4,3939,3279757:60281,0,,0.0,0,45165.7137839468
6692,4,3940,15634634:60525,0,,0.0,0,45165.7137839468
6693,11,501,4118577_00289,0,,0.0,0,45165.7137839468
6694,4,3941,12980673:7602,0,,0.0,0,45165.7137840509
6695,4,3942,241756950549:9000:68081704,0,,0.0,0,45165.7137840509
6696,4,3943,6197965:7884,0,,0.0,0,45165.7137840509
6697,4,3944,241625336336:9000:68081704,0,,0.0,0,45165.7137840509
6698,4,3945,12980673:7602,0,,0.0,0,45165.7137840509
6699,4,3946,241690267957:9000:68081704,0,,0.0,0,45165.7137840509
6700,4,3947,18919560:9866,0,,0.0,0,45165.7137840509
6701,4,3948,15634634:60525,0,,0.0,0,45165.7137840509
6702,4,3949,241625336336:9000:68081704,0,,0.0,0,45165.7137840509
6703,4,3950,15634634:60525,0,,0.0,0,45165.7137840509
6704,4,3951,15634634:60525,0,,0.0,0,45165.7137840509
6705,4,3952,18919560:9866,0,,0.0,0,45165.7137840509
6706,4,3953,241690268425:9000:68081704,0,,0.0,0,45165.7137840509
6707,4,3954,241756950384:9000:68081704,0,,0.0,0,45165.7137840509
6708,4,3955,12980673:7602,0,,0.0,0,45165.7137840509
6709,4,3956,12980673:7602,0,,0.0,0,45165.7137840509
6710,4,3957,6197965:7884,0,,0.0,0,45165.7137840509
6711,4,3958,2513932:7486,0,,0.0,0,45165.7137840509
6712,4,3959,6197965:7884,0,,0.0,0,45165.7137840509
6713,4,3960,241690267957:9000:68081704,0,,0.0,0,45165.7137840509
6714,4,3961,241633072863:9000:68081704,0,,0.0,0,45165.7137840509
6715,11,502,BFCD475B52D141C79B072D3D94E8F8F6,0,,0.0,0,45165.7137840509
6716,11,503,E5B099AC32D746A7AF5C64610D74579E,0,,0.0,0,45165.7137840509
6717,0,2253,38188263835:1030:68081704,0,2EA315FA52E3480F404C730095B20A07,0.0,0,45165.7137840509
6718,4,3962,2513935:7486,0,,0.0,0,45165.7137872454
6719,11,504,10910490,0,,0.0,0,45165.7137872685
6720,4,3963,562819811:2469,0,,0.0,0,45165.7137872685
6721,4,3964,363724:70510,0,,0.0,0,45165.7137872685
6722,11,505,USM1490_2461-0145,0,,0.0,0,45165.7137872685
6723,4,3965,229899:1174,0,,0.0,0,45165.7137872685
6724,11,506,M1464_511-0640,0,,0.0,0,45165.7137872685
6725,4,3966,2523439:1075,0,,0.0,0,45165.7137872685
6726,11,507,4118577_00327,0,,0.0,0,45165.7137872685
6727,4,3967,12982438:7602,0,,0.0,0,45165.7137872685
6728,11,508,31111_4328234-01025,0,,0.0,0,45165.7137872685
6729,4,3968,6198740:7884,0,,0.0,0,45165.7137872685
6730,11,509,4584671_00441,0,,0.0,0,45165.7137872685
6731,4,3969,118034070:6224,0,,0.0,0,45165.7137872685
6732,11,510,11684761,0,,0.0,0,45165.7137872685
6733,4,3970,648804411:2469,0,,0.0,0,45165.7137872685
6734,4,3971,766463:60281,0,,0.0,0,45165.7137872685
6735,4,3972,16762659:9866,0,,0.0,0,45165.7137872685
6736,11,511,4300597_00465,0,,0.0,0,45165.7137872685
6737,4,3973,73397371:6061,0,,0.0,0,45165.7137872685
6738,11,512,9B298173E28F44DDBB9A171DCC8866DC,0,,0.0,0,45165.7137872685
6739,4,3974,241635223563:9000:68081704,0,,0.0,0,45165.7137872685
6740,4,3975,73397371:6061,0,,0.0,0,45165.7137872685
6741,4,3976,363724:70510,0,,0.0,0,45165.7137872685
6742,4,3977,229899:1174,0,,0.0,0,45165.7137873148
6743,4,3978,241635223563:9000:68081704,0,,0.0,0,45165.7137873148
6744,4,3979,2523439:1075,0,,0.0,0,45165.7137873148
6745,4,3980,12982438:7602,0,,0.0,0,45165.7137873148
6746,4,3981,6198740:7884,0,,0.0,0,45165.7137873148
6747,4,3982,118034070:6224,0,,0.0,0,45165.7137873148
6748,4,3983,16762659:9866,0,,0.0,0,45165.7137873148
6749,4,3984,16762659:9866,0,,0.0,0,45165.713787338
6750,4,3985,648804411:2469,0,,0.0,0,45165.713787338
6751,4,3986,12982438:7602,0,,0.0,0,45165.713787338
6752,4,3987,118034070:6224,0,,0.0,0,45165.713787338
6753,4,3988,118034070:6224,0,,0.0,0,45165.713787338
6754,4,3989,6198740:7884,0,,0.0,0,45165.713787338
6755,4,3990,6198740:7884,0,,0.0,0,45165.713787338
6756,4,3991,12982438:7602,0,,0.0,0,45165.713787338
6757,4,3992,2523439:1075,0,,0.0,0,45165.713787338
6758,4,3993,2523439:1075,0,,0.0,0,45165.713787338
6759,4,3994,229899:1174,0,,0.0,0,45165.713787338
6760,4,3995,241635223563:9000:68081704,0,,0.0,0,45165.713787338
6761,4,3996,229899:1174,0,,0.0,0,45165.7137873958
6762,4,3997,562819811:2469,0,,0.0,0,45165.7137873958
6763,4,3998,363724:70510,0,,0.0,0,45165.7137873958
6764,4,3999,363724:70510,0,,0.0,0,45165.7137873958
6765,4,4000,2513935:7486,0,,0.0,0,45165.7137873958
6766,4,4001,73397371:6061,0,,0.0,0,45165.713787419
6767,11,513,D890430AB5F941E098974DAC0A0D8A4B,0,,0.0,0,45165.713787419
6768,4,4002,241633491105:9000:68081704,0,,0.0,0,45165.713787419
6769,4,4003,241635223563:9000:68081704,0,,0.0,0,45165.713787419
6770,4,4004,241635224369:9000:68081704,0,,0.0,0,45165.7137874421
6771,4,4005,241633073401:9000:68081704,0,,0.0,0,45165.7137874421
6772,4,4006,241633073091:9000:68081704,0,,0.0,0,45165.7137874537
6773,4,4007,241633073401:9000:68081704,0,,0.0,0,45165.7137874537
6774,4,4008,241633490042:9000:68081704,0,,0.0,0,45165.7137874537
6775,0,2254,38188263934:1030:68081704,0,C07162BD58A492CF71D663587CF5B538,0.0,0,45165.7137874653
6776,4,4009,27270:5059,0,,0.0,0,45165.7137884259
6777,4,4010,1954819:60281,0,,0.0,0,45165.7137884259
6778,11,514,4118576_00184,0,,0.0,0,45165.7137884491
6779,4,4011,3828165:7602,0,,0.0,0,45165.7137884491
6780,11,515,4300597_00594,0,,0.0,0,45165.7137884606
6781,4,4012,73403157:6061,0,,0.0,0,45165.7137884606
6782,4,4013,2513932:7486,0,,0.0,0,45165.7137884606
6783,4,4014,73403157:6061,0,,0.0,0,45165.7137884606
6784,4,4015,3828165:7602,0,,0.0,0,45165.7137884606
6785,4,4016,3828165:7602,0,,0.0,0,45165.7137884606
6786,4,4017,73403157:6061,0,,0.0,0,45165.7137884606
6787,4,4018,73403157:6061,0,,0.0,0,45165.7137884606
6788,4,4019,2513932:7486,0,,0.0,0,45165.7137884606
6789,4,4020,3828165:7602,0,,0.0,0,45165.7137884606
6790,11,516,66B6A29F6EB143F3B74A601E693586E0,0,,0.0,0,45165.7137884606
6791,0,2255,38188264022:1030:68081704,0,C3509B397D5123430E76120B62FBEC50,0.0,0,45165.7137884606
6792,4,4021,130796911:7884,0,,0.0,0,45165.7137892361
6793,4,4022,12980674:7602,0,,0.0,0,45165.7137892361
6794,4,4023,266360:70510,0,,0.0,0,45165.7137892361
6795,4,4024,65412:70004,0,,0.0,0,45165.7137892361
6796,4,4025,3050153:5059,0,,0.0,0,45165.7137892361
6797,4,4026,3279758:60281,0,,0.0,0,45165.7137892361
6798,4,4027,15634630:60525,0,,0.0,0,45165.7137892361
6799,4,4028,65412:70004,0,,0.0,0,45165.7137892361
6800,4,4029,130796911:7884,0,,0.0,0,45165.7137892361
6801,4,4030,12980674:7602,0,,0.0,0,45165.7137892361
6802,4,4031,266360:70510,0,,0.0,0,45165.7137892361
6803,4,4032,15634630:60525,0,,0.0,0,45165.7137892361
6804,4,4033,266360:70510,0,,0.0,0,45165.7137892361
6805,4,4034,65412:70004,0,,0.0,0,45165.7137892361
6806,4,4035,15634630:60525,0,,0.0,0,45165.7137892361
6807,4,4036,266360:70510,0,,0.0,0,45165.7137892361
6808,4,4037,15634630:60525,0,,0.0,0,45165.7137892361
6809,4,4038,12980674:7602,0,,0.0,0,45165.7137892361
6810,4,4039,12980674:7602,0,,0.0,0,45165.7137892361
6811,4,4040,130796911:7884,0,,0.0,0,45165.7137892361
6812,4,4041,130796911:7884,0,,0.0,0,45165.7137892361
6813,0,2256,38188304331:1030:68081704,0,123305C7E22D1BA379F07C3B37711405,0.0,0,45165.7137892361
6814,4,4042,73397372:6061,0,,0.0,0,45165.7137908218
6815,4,4043,2523439:1075,0,,0.0,0,45165.7137908218
6816,4,4044,266349:70510,0,,0.0,0,45165.7137908333
6817,4,4045,504072:3693,0,,0.0,0,45165.7137908333
6818,4,4046,2523440:1075,0,,0.0,0,45165.7137908333
6819,4,4047,12982439:7602,0,,0.0,0,45165.7137908333
6820,4,4048,130799578:7884,0,,0.0,0,45165.7137908333
6821,4,4049,118034081:6224,0,,0.0,0,45165.7137908449
6822,4,4050,648804412:2469,0,,0.0,0,45165.7137908449
6823,11,517,M-T0627-01117-00553,0,,0.0,0,45165.7137908449
6824,4,4051,56588650:2442,0,,0.0,0,45165.7137908449
6825,4,4052,766462:60281,0,,0.0,0,45165.7137908449
6826,4,4053,73397372:6061,0,,0.0,0,45165.7137908565
6827,4,4054,2523439:1075,0,,0.0,0,45165.7137908565
6828,4,4055,266349:70510,0,,0.0,0,45165.7137908565
6829,4,4056,504072:3693,0,,0.0,0,45165.7137908565
6830,4,4057,2523440:1075,0,,0.0,0,45165.7137908565
6831,4,4058,12982439:7602,0,,0.0,0,45165.7137908681
6832,4,4059,130799578:7884,0,,0.0,0,45165.7137908681
6833,4,4060,118034081:6224,0,,0.0,0,45165.7137908681
6834,4,4061,56588650:2442,0,,0.0,0,45165.7137908681
6835,4,4062,56588650:2442,0,,0.0,0,45165.7137908681
6836,4,4063,56588650:2442,0,,0.0,0,45165.7137908681
6837,4,4064,648804412:2469,0,,0.0,0,45165.7137908912
6838,4,4065,118034081:6224,0,,0.0,0,45165.7137908912
6839,4,4066,130799578:7884,0,,0.0,0,45165.7137908912
6840,4,4067,12982439:7602,0,,0.0,0,45165.7137908912
6841,4,4068,2523439:1075,0,,0.0,0,45165.7137908912
6842,4,4069,2523440:1075,0,,0.0,0,45165.7137908912
6843,4,4070,2523439:1075,0,,0.0,0,45165.7137909143
6844,4,4071,2523440:1075,0,,0.0,0,45165.7137909259
6845,4,4072,504072:3693,0,,0.0,0,45165.7137909259
6846,4,4073,266349:70510,0,,0.0,0,45165.7137909259
6847,4,4074,504072:3693,0,,0.0,0,45165.7137909375
6848,4,4075,266349:70510,0,,0.0,0,45165.7137909375
6849,4,4076,73397372:6061,0,,0.0,0,45165.7137909375
6850,0,2257,38189836046:1030:68081704,0,A636C9811DD01519C4A2D160CE4668D1,0.0,0,45165.7137909375
6851,4,4077,12979822:7602,0,,0.0,0,45165.7137917014
6852,11,518,31111_4328234-00990,0,,0.0,0,45165.7137917014
6853,4,4078,130798062:7884,0,,0.0,0,45165.7137917014
6854,4,4079,118104926:6224,0,,0.0,0,45165.7137917014
6855,4,4080,12979822:7602,0,,0.0,0,45165.7137917014
6856,4,4081,118104926:6224,0,,0.0,0,45165.7137917014
6857,4,4082,130798062:7884,0,,0.0,0,45165.7137917014
6858,4,4083,130798062:7884,0,,0.0,0,45165.7137917014
6859,4,4084,118104926:6224,0,,0.0,0,45165.7137917014
6860,4,4085,12979822:7602,0,,0.0,0,45165.7137917014
6861,0,2258,38189846860:1030:68081704,0,56A2E85ED8D6D0ACE5EE0AFBF942C26A,0.0,0,45165.7137917014
6862,4,4086,73403158:6061,0,,0.0,0,45165.7137922454
6863,4,4087,1954818:60281,0,,0.0,0,45165.7137922454
6864,4,4088,73403158:6061,0,,0.0,0,45165.7137924306
6865,4,4089,73403158:6061,0,,0.0,0,45165.7137924306
6866,11,519,6D4A95C52ED94ED2B694DE4D2CDA4CE0,0,,0.0,0,45165.7137924306
6867,0,2259,38190662486:1030:68081704,0,A1EFC45735CE7D5E1354D160B097F19F,0.0,0,45165.7137924306
6868,4,4090,51634663:9866,0,,0.0,0,45165.7137964352
6869,11,520,32178_1220705228_0155-00542,0,,0.0,0,45165.7137964352
6870,4,4091,2037684:1666,0,,0.0,0,45165.7137964352
6871,11,521,4282495_00273,0,,0.0,0,45165.7137964352
6872,4,4092,43352687:7667,0,,0.0,0,45165.7137964352
6873,4,4093,7246956:70559,0,,0.0,0,45165.7137964352
6874,11,522,32365_225643-00829,0,,0.0,0,45165.7137964352
6875,4,4094,1343222:1876,0,,0.0,0,45165.7137964352
6876,11,523,4277787_00390,0,,0.0,0,45165.7137964352
6877,4,4095,40647436:7163,0,,0.0,0,45165.7137964352
6878,11,524,4243519-00720,0,,0.0,0,45165.7137964352
6879,4,4096,17583345:6742,0,,0.0,0,45165.7137964352
6880,4,4097,60360167:60525,0,,0.0,0,45165.7137964352
6881,4,4098,2128987:1671,0,,0.0,0,45165.7137964352
6882,4,4099,154015195:2541,0,,0.0,0,45165.7137964352
6883,11,525,TH-1-17963-43252-10,0,,0.0,0,45165.7137964352
6884,4,4100,2618916:61378,0,,0.0,0,45165.7137964352
6885,11,526,007712655_00541,0,,0.0,0,45165.7137965856
6886,4,4101,15516294:8801,0,,0.0,0,45165.7137965856
6887,11,527,TH-267-11603-68918-8,0,,0.0,0,45165.7137965856
6888,4,4102,3979590:61378,0,,0.0,0,45165.7137965972
6889,4,4103,4889472:61389,0,,0.0,0,45165.7137965972
6890,4,4104,2903124:61023,0,,0.0,0,45165.7137965972
6891,4,4105,2128987:1671,0,,0.0,0,45165.7137966088
6892,4,4106,43352687:7667,0,,0.0,0,45165.7137966088
6893,4,4107,51634663:9866,0,,0.0,0,45165.7137966088
6894,4,4108,2037684:1666,0,,0.0,0,45165.7137966088
6895,4,4109,43352687:7667,0,,0.0,0,45165.7137966088
6896,4,4110,7246956:70559,0,,0.0,0,45165.7137966088
6897,4,4111,40647436:7163,0,,0.0,0,45165.7137966088
6898,4,4112,17583345:6742,0,,0.0,0,45165.7137966088
6899,4,4113,60360167:60525,0,,0.0,0,45165.7137966088
6900,4,4114,2128987:1671,0,,0.0,0,45165.7137966088
6901,4,4115,4889472:61389,0,,0.0,0,45165.7137966088
6902,4,4116,2903124:61023,0,,0.0,0,45165.7137966088
6903,4,4117,7246956:70559,0,,0.0,0,45165.7137966088
6904,4,4118,60360167:60525,0,,0.0,0,45165.7137966088
6905,4,4119,2128987:1671,0,,0.0,0,45165.7137966088
6906,4,4120,15516294:8801,0,,0.0,0,45165.7137966088
6907,4,4121,7246956:70559,0,,0.0,0,45165.7137966088
6908,4,4122,60360167:60525,0,,0.0,0,45165.7137966088
6909,4,4123,4889472:61389,0,,0.0,0,45165.7137967014
6910,4,4124,15516294:8801,0,,0.0,0,45165.7137967014
6911,4,4125,17583345:6742,0,,0.0,0,45165.713796713
6912,4,4126,40647436:7163,0,,0.0,0,45165.713796713
6913,4,4127,51634663:9866,0,,0.0,0,45165.713796713
6914,4,4128,2903124:61023,0,,0.0,0,45165.713796713
6915,4,4129,2037684:1666,0,,0.0,0,45165.7137967245
6916,4,4130,43352687:7667,0,,0.0,0,45165.7137967361
6917,11,528,910E166B72A14166A958701504D2EC53,0,,0.0,0,45165.7137967361
6918,4,4131,542081367294:9000:68081704,0,,0.0,0,45165.7137967361
6919,11,529,26061BA282444FDC8A0BD7D70CD9AF8A,0,,0.0,0,45165.7137967361
6920,11,530,F6F434980D1249FDACB2C0BDD963DD64,0,,0.0,0,45165.7137967361
6921,0,2260,38192009741:1030:68081704,0,B80E251D4EDCF21C8E786669B6D65EF9,0.0,0,45165.7137967361
6922,4,4132,38187074:7163,0,,0.0,0,45165.7138038657
6923,4,4133,7246961:70559,0,,0.0,0,45165.7138038657
6924,4,4134,2763804:1876,0,,0.0,0,45165.7138038657
6925,4,4135,25473895:6742,0,,0.0,0,45165.7138038657
6926,4,4136,60360216:60525,0,,0.0,0,45165.7138038657
6927,4,4137,902618916:61378,0,,0.0,0,45165.7138038657
6928,4,4138,43352699:7667,0,,0.0,0,45165.7138038657
6929,4,4139,903979590:61378,0,,0.0,0,45165.7138038657
6930,4,4140,25473895:6742,0,,0.0,0,45165.7138038657
6931,4,4141,7246961:70559,0,,0.0,0,45165.7138040509
6932,4,4142,25473895:6742,0,,0.0,0,45165.7138040509
6933,4,4143,60360216:60525,0,,0.0,0,45165.7138040509
6934,4,4144,7246961:70559,0,,0.0,0,45165.7138040509
6935,4,4145,60360216:60525,0,,0.0,0,45165.7138040509
6936,4,4146,7246961:70559,0,,0.0,0,45165.7138040509
6937,4,4147,60360216:60525,0,,0.0,0,45165.7138040509
6938,4,4148,43352699:7667,0,,0.0,0,45165.7138040509
6939,4,4149,25473895:6742,0,,0.0,0,45165.7138040509
6940,4,4150,38187074:7163,0,,0.0,0,45165.7138040509
6941,4,4151,43352699:7667,0,,0.0,0,45165.7138040509
6942,4,4152,38187074:7163,0,,0.0,0,45165.7138040509
6943,0,2261,38192024354:1030:68081704,0,158CDF119F7AD72B4AE659141F74A0C6,0.0,0,45165.7138040509
6944,4,4153,17583187:6742,0,,0.0,0,45165.7138058681
6945,4,4154,38881396:7163,0,,0.0,0,45165.7138058681
6946,4,4155,63220327:60525,0,,0.0,0,45165.7138058681
6947,4,4156,17583187:6742,0,,0.0,0,45165.7138058681
6948,4,4157,38881396:7163,0,,0.0,0,45165.7138058681
6949,4,4158,63220327:60525,0,,0.0,0,45165.7138058681
6950,4,4159,63220327:60525,0,,0.0,0,45165.7138058681
6951,4,4160,63220327:60525,0,,0.0,0,45165.7138058681
6952,4,4161,38881396:7163,0,,0.0,0,45165.7138058681
6953,4,4162,17583187:6742,0,,0.0,0,45165.7138058681
